"Country","ISONum","ISOAlph","Subregion","SDG","UNFPAGroup","Index","Economics","Education","Gender","Politics","Safety","SRH","Economics_Achievement","Economics_Agency","Economics_Resource","Education_Achievement","Education_Agency","Education_Resource","Gender_Achievement","Gender_Agency","Gender_Resource","Politics_Achievement","Politics_Agency","Politics_Resource","Safety_Achievement","Safety_Agency","Safety_Resource","SRH_Achievement","SRH_Agency","SRH_Resource","Indicator_N"
"Montenegro",499,"MNE","Southern Europe","Europe and Northern America","Non-UNFPA Country",0.707121929979168,0.848837473650483,0.632984575391955,0.909622689491459,0.502914958263366,0.745576609064306,0.682181682275724,0.78005625540531,0.790406369068701,0.97604979902395,0.8399847,0.8932984246148,0.16567060346002,0.865868071203245,0.863,1,0.329333333333333,0.531104902495556,0.648306640469953,0.940505262646703,0.526224566782944,0.77,0.980405840351478,0.549206783308564,0.516932425213675,23
"Morocco",504,"MAR","Northern Africa","Northern Africa and Western Asia","Arab States",0.557258276615179,0.756682913929686,0.430965434916654,0.651752250428525,0.327120430500493,0.630764213856828,0.682850361451149,0.69155192977067,0.741467481792133,0.837029332496304,0.1982109,0.805047014024522,0.289638392018337,0.64503646083065,0.407,0.903220292410182,0.135333333333333,0.112694625816173,0.733333333333333,0.959597189899394,0.332695453563381,0.6,0.926320172001216,0.515145055814924,0.607085858585859,29
"Mozambique",508,"MOZ","Eastern Africa","Sub-Saharan Africa","East & Southern Africa",0.521551088931383,0.674526523890969,0.352420404181814,0.663461600417027,0.472827288882205,0.52495487256637,0.51413925689378,0.582152787041139,1,0.441426786655347,0.067298,0.282296880086263,0.707666333516439,0.508605769230769,0.671,0.810779034010698,0.08,0.530611497694728,0.80787037037037,0.925781678421865,0.379082940852109,0.27,0.377521823680449,0.370173726321087,0.794722222222222,33
"Oman",512,"OMN","Western Asia","Northern Africa and Western Asia","Arab States",0.555319847949634,0.801426941814843,0.571274826955524,0.744475953862335,0.190815877925012,0.677864088890793,0.665184834509237,0.69225192976997,0.96482216462372,0.747206733455121,0.389384152075026,1,0.324440330505371,0.705661460830651,0.542928571428571,0.98483783156121,0,0.350606776792341,0.221840857555143,0.976172576992202,0.307419691713769,0.75,0.971732716984789,0.43711243175769,0.586709356780785,14
"Namibia",516,"NAM","Southern Africa","Sub-Saharan Africa","East & Southern Africa",0.637032208799176,0.799605590872279,0.523564005075308,0.778368588965221,0.478308068721662,0.611841752022977,0.700794403184342,0.706592606040705,0.99287964745207,0.699344521522878,0.3661345,0.39090452454808,0.813652992248535,0.686105769230769,0.649,1,0.0635719691644407,0.530611497694728,0.840740740740741,0.846442317052348,0.379082940852109,0.61,0.690766642355465,0.608283235966612,0.803333333333333,33
"Nepal",524,"NPL","Southern Asia","Central and Southern Asia","Asia & the Pacific",0.553960391638328,0.724396834252431,0.351885564288866,0.606675710223674,0.490942816468673,0.639219420820016,0.595465780540381,0.77880879667828,0.814375044634679,0.580006663617524,0.068714,0.839127688937717,0.147815004984538,0.681923076923077,0.598,0.540104055567973,0,0.620976599026996,0.851851851851852,0.913709091673864,0.503949172703842,0.5,0.83688530495152,0.4720283783253,0.477483660130719,34
"Netherlands",528,"NLD","Western Europe","Europe and Northern America","Non-UNFPA Country",0.759298145324333,0.941183421754984,0.823096108100922,0.889069701255899,0.44893025751445,0.791244537225384,0.783292205939602,0.823550269088502,1,0.999999999,0.7907,1,0.678588326772054,0.878209106434905,0.789,1,0.133333333333333,0.479624484297381,0.733832956259427,0.965026358003179,0.548707256046705,0.86,0.991237411646444,0.549206783308564,0.809432425213675,27
"Curaçao",531,"CUW","Caribbean","Latin America and the Caribbean","Non-UNFPA Country",0.680424378530014,0.814395125492789,0.702335841174675,0.822659927526924,0.506195583035668,0.5940175877169,0.701392627506414,0.832117547414459,0.869358224887103,0.741709606619988,0.635583696608455,1,0.471423829022576,0.669598832667798,0.798380952380952,1,0.354145485330044,0.471220519991469,0.693220745304079,0.781713149939801,0.374210582734887,0.626129032258065,0.926783022982406,0.558217982896121,0.619176878744893,5
"Aruba",533,"ABW","Caribbean","Latin America and the Caribbean","Latin America & the Caribbean",0.678338492746942,0.796742264960276,0.70856250793684,0.822659927526924,0.506195583035668,0.588402437192754,0.704319302167227,0.779158965763964,0.869358224887103,0.741709606619988,0.635583696608455,1,0.490103829327752,0.669598832667798,0.798380952380952,1,0.354145485330044,0.471220519991469,0.693220745304079,0.764867698350517,0.374210582734887,0.626129032258065,0.935563046973626,0.558217982896121,0.619176878744893,3
"New Caledonia",540,"NCL","Melanesia","Oceania (excluding Australia and New Zealand)","Non-UNFPA Country",0.582418570406594,0.831752289149518,0.463599438755371,0.67635556093023,0.332479363734992,0.678469045360384,0.663444471867596,0.739156960519249,1,0.756099909424563,0.260925397058824,0.458203709806501,0.671669210791588,0.444675020458265,0.656833333333333,0.927558331028159,0,0.298720143484465,0.698717948717949,0.911686451378108,0.523720686738451,0.6,0.921934614995545,0.367193318267092,0.701205484330484,1
"Vanuatu",548,"VUT","Melanesia","Oceania (excluding Australia and New Zealand)","Asia & the Pacific",0.537420787094619,0.826604360765879,0.352178356956669,0.595259028548059,0.332479363734992,0.643712571389892,0.649626499189898,0.723713175352888,1,0.756099909424563,0.0711235,0.462703238593208,0.522708333333333,0.473942307692308,0.656833333333333,0.655001446404312,0,0.298720143484465,0.698717948717949,0.847417029362362,0.523720686738451,0.56,0.880480696920996,0.367193318267092,0.701205484330484,13
"New Zealand",554,"NZL","Australia/New Zealand","Australia/New Zealand","Non-UNFPA Country",0.779093492324165,0.883532752208718,0.850605555383118,0.886069701258899,0.529341143620627,0.830858651631385,0.763582397649348,0.799255917689335,0.981396020235141,0.869946321352276,0.8502,1,0.701616668701172,0.878209106434905,0.78,1,0.111333333333333,0.742857142857143,0.733832956259427,0.908336326050325,0.744239631336405,0.84,0.964607986716551,0.549206783308564,0.776932425213675,26
"Nicaragua",558,"NIC","Central America","Latin America and the Caribbean","Latin America & the Caribbean",0.628648374555416,0.820967050418005,0.511941492814549,0.845833309677132,0.45432586691502,0.568103825318871,0.67269896995544,0.769521738360913,1,0.693379415356003,0.4092,0.70480465359158,0.421819826387891,0.599499931568897,0.938,1,0,0.514492753623188,0.848484848484848,0.910253506646432,0.284057971014492,0.51,0.827610847404273,0.545574850625915,0.644911213854229,32
"Niger",562,"NER","Western Africa","Sub-Saharan Africa","West & Central Africa",0.461416680359969,0.619672425513607,0.26403273244143,0.449544064398773,0.477041438925475,0.519586406395751,0.529363077307899,0.631992606115305,0.829389172252061,0.397635500032472,0.0162842,0.158374998304579,0.617438999811808,0.265877371466896,0.744,0.338754823078056,0.08,0.530611497694728,0.82051282051282,0.929676279893904,0.379082940852109,0.25,0.540233767575708,0.27101022784084,0.776845238095238,32
"Nigeria",566,"NGA","Western Africa","Sub-Saharan Africa","West & Central Africa",0.562112764155336,0.698250394581087,0.533874422305356,0.616528692288088,0.440529100088572,0.549981204805019,0.566519203269559,0.605729585193087,0.913913045664477,0.575108554980447,0.5929161,0.372345987955729,0.636361180561962,0.464903846153846,0.461,0.923682232560003,0,0.627142857142857,0.694444444444444,0.956775914201648,0.343167701863354,0.35,0.531652911512405,0.357667771891254,0.810236928104575,38
"Norway",578,"NOR","Northern Europe","Europe and Northern America","Non-UNFPA Country",0.811227396416873,0.929516755111651,0.803994206127583,0.894403034583899,0.724090396638682,0.788344715996884,0.746970240679748,0.821883602423502,1,0.9666666657,0.7756,1,0.636382620794731,0.878209106434905,0.805,1,0.907333333333333,0.531104902495556,0.733832956259427,0.948809583572742,0.526224566782944,0.89,0.987073103059503,0.549206783308564,0.704630837912088,17
"Micronesia (Fed. States of)",583,"FSM","Micronesia","Oceania (excluding Australia and New Zealand)","Asia & the Pacific",0.584750986411698,0.834715471860768,0.495996369510273,0.67635556093023,0.332479363734992,0.643007600776107,0.667810050663724,0.748046508661888,1,0.756099909424563,0.260925397058824,0.458203709806501,0.768860003153483,0.444675020458265,0.656833333333333,0.927558331028159,0,0.298720143484465,0.698717948717949,0.775302117518894,0.523720686738451,0.63,0.935031351397025,0.367193318267092,0.701205484330484,7
"Pakistan",586,"PAK","Southern Asia","Central and Southern Asia","Asia & the Pacific",0.483191529609935,0.687484937338155,0.235039491643272,0.718342809963264,0.287756613468857,0.569423187118249,0.669144076218566,0.772125565570916,0.816770226757341,0.473559021748663,0.2341096,0.387423875596788,0.083585000038147,0.694086538461538,0.469,0.991941893583281,0.138666666666667,0.541269841269842,0.183333333333333,0.90151182171511,0.416757741347905,0.39,0.890416960631322,0.368895611912148,0.748119658119658,39
"Panama",591,"PAN","Central America","Latin America and the Caribbean","Latin America & the Caribbean",0.663307100190045,0.789220886009611,0.614876314292572,0.825499976364132,0.519229745362352,0.611122891956215,0.670033260052424,0.801496028894445,0.845524216173311,0.72064241532874,0.6724,0.760924784342448,0.411304160379896,0.654499931568897,0.822,1,0.354145485330044,0.471220519991469,0.732323232323232,0.849158094967128,0.374210582734887,0.61,0.841692807639245,0.558217982896121,0.610188991632006,20
"Papua New Guinea",598,"PNG","Melanesia","Oceania (excluding Australia and New Zealand)","Asia & the Pacific",0.549522604630163,0.827289952830335,0.393288203210569,0.673819656677447,0.311824093100377,0.620902773014712,0.648735640148895,0.725769951548314,1,0.756099909424563,0.260925397058824,0.410819880167643,0.508119333585103,0.437067307692308,0.656833333333333,0.927558331028159,0,0.298720143484465,0.636752136752137,0.928987634168392,0.523720686738451,0.41,0.852879344866541,0.367193318267092,0.726134259259259,24
"Paraguay",600,"PRY","South America","Latin America and the Caribbean","Latin America & the Caribbean",0.661863174877156,0.790211903538866,0.600469500409952,0.795499976394132,0.527800521285668,0.64850690575091,0.650654140301053,0.797629362231645,0.801673295971364,0.771333054784223,0.6362,0.74249267578125,0.422715827250013,0.684499931568897,0.702,1,0.354145485330044,0.471220519991469,0.758035560118893,0.881310136463365,0.374210582734887,0.69,0.848145490481565,0.484640053628664,0.619176878744893,23
"Peru",604,"PER","South America","Latin America and the Caribbean","Latin America & the Caribbean",0.698704056638366,0.815163946572276,0.835285330085464,0.858955127346173,0.528093622378103,0.549988079857204,0.684928275203693,0.835036831862678,0.895676888792198,0.714778121507444,0.8643,1,0.641555992762248,0.705865384615385,0.871,1,0.354145485330044,0.467172420425582,0.762962962962963,0.957011380598068,0.182952860623508,0.51,0.877689456412166,0.445125674284001,0.731969696969697,36
"Philippines",608,"PHL","South-Eastern Asia","Eastern and South-Eastern Asia","Asia & the Pacific",0.645415679224375,0.773620586993991,0.759102689604181,0.771958332561375,0.382353849142646,0.636103460418267,0.655573571069974,0.73870418699534,0.713456777176196,0.868700799131299,0.783215,0.886280737982856,0.607812333106995,0.766875,0.549,1,0.147551434756124,0.557590921899685,0.441919191919192,0.922350920221627,0.545959462941485,0.44,0.862670879369213,0.457105391362984,0.646944444444444,39
"Poland",616,"POL","Eastern Europe","Europe and Northern America","Non-UNFPA Country",0.757864990225827,0.858725961775653,0.819512980568512,0.917736367893899,0.495507326016824,0.795822256974628,0.743971909565745,0.810883602434502,0.810643053089954,0.954651232378682,0.9231,1,0.535438944164075,0.878209106434905,0.875,1,0.29,0.548215339067041,0.648306640469953,0.93514586779107,0.622320905520279,0.83,0.978078109708498,0.549206783308564,0.704630837912088,20
"Portugal",620,"PRT","Southern Europe","Europe and Northern America","Non-UNFPA Country",0.712155526016379,0.901414732551434,0.729539203184189,0.921403034556899,0.370979285880682,0.779396904214362,0.744591080672912,0.811216935767502,0.907980832242757,0.985046432348287,0.6512,1,0.537417611741183,0.878209106434905,0.886,1,0.348,0.531104902495556,0.233832956259427,0.971966148198334,0.526224566782944,0.84,0.979935623031858,0.549206783308564,0.704630837912088,18
"Guinea-Bissau",624,"GNB","Western Africa","Sub-Saharan Africa","West & Central Africa",0.485339637384798,0.690921571965575,0.268367429560952,0.650203394085771,0.333388790613969,0.61178591662555,0.531515957710057,0.569119453720839,0.966538633115383,0.537106631133267,0.0659371,0.39090452454808,0.34826066493988,0.582127371466896,0.635666666666667,0.732816146074359,0.0635719691644407,0.530611497694728,0.405982905982906,0.9162748108599,0.379082940852109,0.54,0.580961593419038,0.441165646385046,0.572420634920635,20
"Timor-Leste",626,"TLS","South-Eastern Asia","Eastern and South-Eastern Asia","Asia & the Pacific",0.652822500207556,0.866430693492795,0.680880133794828,0.786620725709106,0.370979414598106,0.686014324752943,0.655417169243106,0.787636618153114,1,0.811655464924563,0.5189265,0.850391896565756,0.673322006861369,0.703028846153846,0.656833333333333,1,0.147551434756124,0.298720143484465,0.666666666666667,0.944322289578422,0.523720686738451,0.59,0.898532272144946,0.244362756069143,0.823356481481481,26
"Puerto Rico",630,"PRI","Caribbean","Latin America and the Caribbean","Non-UNFPA Country",0.684604653684055,0.785652051775849,0.742155913860173,0.822659927526924,0.503788743040919,0.60403124324676,0.705318825100159,0.763374750866505,0.851871800198011,0.741709606619988,0.8669837,0.850003221299913,0.509480822507073,0.669598832667798,0.798380952380952,1,0.354145485330044,0.464,0.693220745304079,0.792222763810437,0.393741935483871,0.626129032258065,0.93856161577542,0.558217982896121,0.619176878744893,15
"Qatar",634,"QAT","Western Asia","Northern Africa and Western Asia","Arab States",0.593269877788544,0.821492305135752,0.695074210733081,0.749113343337294,0.190205407592148,0.802631616463501,0.66771703996902,0.758861255687974,0.958408928728639,0.747206733455121,0.8348783,1,0.250344334284465,0.704411460830651,0.542928571428571,1,0,0.348775365791917,0.221840857555143,0.965936368871364,0.571958482927034,0.87,0.979329333371737,0.43711243175769,0.586709356780785,18
"Réunion",638,"REU","Eastern Africa","Sub-Saharan Africa","Non-UNFPA Country",0.53969502546441,0.704870594910582,0.345175707155527,0.676495298855164,0.41670099249026,0.595836686140542,0.604678206510958,0.639640357694481,0.966538633115383,0.508432796036493,0.264980167392068,0.39090452454808,0.379642430561962,0.521949736708625,0.635666666666667,0.871869495219688,0.0635719691644407,0.530611497694728,0.655919511861714,0.929677119357028,0.379082940852109,0.47875,0.717335792570532,0.441165646385046,0.655533182391332,1
"Romania",642,"ROU","Eastern Europe","Europe and Northern America","Non-UNFPA Country",0.697193596424244,0.900063384129467,0.595946413348439,0.885736367925899,0.50086943065064,0.672657196192424,0.717492286613367,0.823829838687734,0.956544283987339,0.919816032413517,0.8089,0.867447577582466,0.111491664250692,0.878209106434905,0.779,1,0.425333333333333,0.384464502604855,0.69281045751634,0.963118962541612,0.29485262805363,0.76,0.933141110430047,0.549206783308564,0.670128968253968,26
"Russian Federation",643,"RUS","Eastern Europe","Europe and Northern America","Non-UNFPA Country",0.68147349530202,0.897391788982397,0.67554666341408,0.854041412585041,0.390745161702275,0.659988543600686,0.750148828290684,0.802335035185846,0.916990702093037,0.972849632360484,0.8707,1,0.15593999226888,0.878209106434905,0.685,0.998915133882341,0.179283684441519,0.374896246281987,0.618055555555556,0.861216033685856,0.488749599096166,0.63,0.956795259369491,0.549206783308564,0.744444444444444,28
"Rwanda",646,"RWA","Eastern Africa","Sub-Saharan Africa","East & Southern Africa",0.601873389108744,0.686650160712141,0.304525987677539,0.798548743735253,0.595071224476154,0.665909481320436,0.718431534828475,0.587359272826605,0.909821011932538,0.56277019943723,0.1753984,0.381322648790148,0.356856915156047,0.683653846153846,0.765,0.94699238744756,0.166666666666667,0.776666666666667,0.841880341880342,0.947728445959036,0.51,0.54,0.84059260785506,0.663554248966034,0.651147749819625,35
"Saint Lucia",662,"LCA","Caribbean","Latin America and the Caribbean","Latin America & the Caribbean",0.703425930015083,0.786839569992344,0.785385056004155,0.82262696049399,0.506195583035668,0.67097356304128,0.701640607388993,0.749450880830459,0.869358224887103,0.741709606619988,0.8269175,0.910269334581163,0.618968335787455,0.669499931568897,0.798380952380952,1,0.354145485330044,0.471220519991469,0.693220745304079,0.868710108401875,0.374210582734887,0.77,0.891672183219121,0.558217982896121,0.655031658156658,15
"Saint Vincent and the Grenadines",670,"VCT","Caribbean","Latin America and the Caribbean","Latin America & the Caribbean",0.705121421614731,0.796742264960276,0.775125453042955,0.822659927526924,0.506195583035668,0.669558962968635,0.713782796109394,0.779158965763964,0.869358224887103,0.741709606619988,0.635583696608455,1,0.689792664845785,0.669598832667798,0.798380952380952,1,0.354145485330044,0.471220519991469,0.693220745304079,0.864466308179696,0.374210582734887,0.77,0.891735113053116,0.558217982896121,0.691395294520294,12
"Sao Tome and Principe",678,"STP","Middle Africa","Sub-Saharan Africa","West & Central Africa",0.559125345520418,0.714428539933282,0.470955917669823,0.730222221492,0.333477821952912,0.695225035466327,0.536375113645903,0.639640357694481,0.966538633115383,0.537106631133267,0.0839481,0.881534661187065,0.44738499323527,0.555,0.635666666666667,1,0.0635719691644407,0.530611497694728,0.40625,0.956592167632548,0.379082940852109,0.75,0.748844795645402,0.441162899842608,0.419117647058824,27
"Saudi Arabia",682,"SAU","Western Asia","Northern Africa and Western Asia","Arab States",0.567689534661442,0.801433268469941,0.55967418080478,0.714597068265665,0.22163232208587,0.674676384331853,0.698349544362158,0.736527922376974,0.815630130733734,0.852141754703414,0.389384152075026,1,0.289638392018337,0.616024803951004,0.542928571428571,0.98483783156121,0.0924493325750226,0.350606776792341,0.221840857555143,0.976609463305818,0.307419691713769,0.74,0.981340483006682,0.43711243175769,0.676595720417149,16
"Senegal",686,"SEN","Western Africa","Sub-Saharan Africa","West & Central Africa",0.52964433765931,0.674569569244872,0.234278443849607,0.834147785789102,0.458616530518991,0.628159306489767,0.581278716308751,0.622359272791605,0.960824626296133,0.440524810670586,0.120365,0.40623033311632,0.176239999135335,0.663990384615385,0.964,0.874452975254363,0,0.530611497694728,0.845238095238095,0.965394980501671,0.379082940852109,0.54,0.785154023055426,0.4097746375353,0.548907490079365,33
"Serbia",688,"SRB","Southern Europe","Europe and Northern America","Eastern Europe & Central Asia",0.696741224538869,0.81268365822031,0.680940924673458,0.895914356171834,0.443261102012609,0.681120127865861,0.764272529458281,0.718175984944906,0.737257759803359,0.982617232350716,0.7583913,0.913790808783637,0.370640667279561,0.867743071203245,0.82,1,0.179283684441519,0.416666666666666,0.733832956259427,0.963440130457529,0.399920255183413,0.68,0.971678382145423,0.549206783308564,0.771932425213675,29
"Seychelles",690,"SYC","Eastern Africa","Sub-Saharan Africa","East & Southern Africa",0.558648716422485,0.717664035190369,0.465993923711308,0.676495298855164,0.292669984862353,0.716518045397103,0.640709693334258,0.649346843475447,0.966538633115383,0.537106631133267,0.264980167392068,0.759234025743272,0.373767579396566,0.521949736708625,0.635666666666667,0.871869495219688,0.0635719691644407,0.530611497694728,0.2838264886059,0.940471197488754,0.379082940852109,0.83,0.825430253148527,0.441165646385046,0.655533182391332,11
"Sierra Leone",694,"SLE","Western Africa","Sub-Saharan Africa","West & Central Africa",0.500273164137479,0.656928549416724,0.283747375241833,0.590587333551425,0.440036463821662,0.604582606085464,0.535260024555121,0.646592606100705,1,0.324193044120251,0.189234,0.353292465209961,0.308715661366781,0.370384615384615,0.591,0.810377387041421,0.0635719691644407,0.530611497694728,0.725925925925926,0.964664879218031,0.379082940852109,0.47,0.447648983126264,0.540908869922658,0.617222222222222,34
"Singapore",702,"SGP","South-Eastern Asia","Eastern and South-Eastern Asia","Non-UNFPA Country",0.645405391211341,0.935228053813438,0.709681319312232,0.7943740415297,0.225201929044957,0.820545116220489,0.741848150887055,0.906164556055861,0.995347566670068,0.90417204152007,0.599863627246118,1,0.529180332819621,0.875122126972222,0.508,1,0.147551434756124,0.33125,0.196804353054353,0.963187898893801,0.548447452229299,0.95,0.990797842029492,0.520477263379535,0.714269349477683,22
"Slovakia",703,"SVK","Eastern Europe","Europe and Northern America","Non-UNFPA Country",0.751771886992216,0.8572352878982,0.777488178211855,0.878069701266899,0.541868174598682,0.774202514510069,0.735267614452912,0.803550269108502,0.811939031447353,0.95621656571045,0.9205,0.897857920328776,0.514106616639254,0.878209106434905,0.756,1,0.360666666666667,0.531104902495556,0.733832956259427,0.956382979069872,0.526224566782944,0.84,0.951965224343886,0.549206783308564,0.704630837912088,17
"Viet Nam",704,"VNM","South-Eastern Asia","Eastern and South-Eastern Asia","Asia & the Pacific",0.665947504452502,0.895934678424901,0.603665354236334,0.890499041433575,0.382987152590629,0.682889991503644,0.692466816918713,0.918103383176651,1,0.769700654785855,0.5510667,0.874530356722757,0.385399007797241,0.809497126972222,0.862,1,0.120666666666667,0.269035532994924,0.759259259259259,0.95658875828549,0.472081218274112,0.62,0.93398788123007,0.621653312344209,0.521759259259259,35
"Slovenia",705,"SVN","Southern Europe","Europe and Northern America","Non-UNFPA Country",0.775090396948559,0.938183421760984,0.826204536347953,0.915403034562899,0.529411328328744,0.748673691935848,0.770975641820409,0.814550269097502,1,0.999999999,0.9325,1,0.546113611522474,0.878209106434905,0.868,1,0.296,0.558401030315039,0.733832956259427,0.947169096701583,0.418851981351981,0.88,0.987898830363025,0.549206783308564,0.775821314102564,24
"Somalia",706,"SOM","Eastern Africa","Sub-Saharan Africa","Arab States",0.370574807657401,0.63297901856551,0.199221901504125,0.400693250405732,0.235098192421662,0.42741983081629,0.510050256841288,0.458519453831439,0.931984807727535,0.508432796036493,0.0704,0.39090452454808,0.136361180561962,0.520877371466896,0.635666666666667,0.0455357142857142,0.0635719691644407,0.530611497694728,0.111111111111111,0.763176552879021,0.379082940852109,0.14,0.591901792335634,0.441165646385046,0.497083333333333,18
"South Africa",710,"ZAF","Southern Africa","Sub-Saharan Africa","East & Southern Africa",0.684669065974115,0.831680148804347,0.737698900842434,0.881474358092885,0.518330479912888,0.570112727390495,0.644572242349573,0.725359272688605,0.969712677019446,0.799968499200032,0.4852257,1,0.727871004740397,0.854423076923077,0.79,1,0.314,0.457164952687756,0.7838264886059,0.784440350669858,0.395897833211966,0.53,0.587993946398818,0.564472270646832,0.781250511936786,35
"Zimbabwe",716,"ZWE","Eastern Africa","Sub-Saharan Africa","East & Southern Africa",0.532524417362918,0.666440533938905,0.319843487721165,0.708117932894177,0.450071221897293,0.531389823260227,0.631739698429083,0.549335352986018,0.946163806889398,0.503822443940622,0.1254991,0.471174112955729,0.362857251167297,0.520913461538462,0.691,0.912440339268422,0.0635719691644407,0.464419475655431,0.822222222222222,0.870046087868385,0.254123383506466,0.47,0.563021390331906,0.599303925284907,0.732893781565657,35
"Spain",724,"ESP","Southern Europe","Europe and Northern America","Non-UNFPA Country",0.719247756688713,0.888558095462679,0.731283650509104,0.940069701204899,0.405658326543084,0.749775755455669,0.745156614571231,0.797550269114502,0.887536087586462,0.980587932352745,0.673,1,0.520850953721164,0.878209106434905,0.942,1,0.228666666666667,0.340001673709607,0.648306640469953,0.979250068732389,0.480077199883943,0.79,0.981632224728513,0.549206783308564,0.704630837912088,22
"South Sudan",728,"SSD","Eastern Africa","Sub-Saharan Africa","East & Southern Africa",0.368113335134072,0.653454559725612,0.112610680544331,0.526062215440973,0.393079817299569,0.432292176577309,0.378267557350227,0.639640357694481,1,0.320723323442718,0.0551466,0.01122210820516,0.271463333765666,0.420877371466896,0.768,0.389309276434209,0.0635719691644407,0.530611497694728,0.585055986218777,0.757793590176693,0.379082940852109,0.16,0.493266656430067,0.441165646385046,0.20037037037037,22
"Sudan",729,"SDN","Northern Africa","Northern Africa and Western Asia","Arab States",0.467601590991919,0.767363107287144,0.283627160566741,0.667690802334326,0.22163232208587,0.536084585969337,0.605431952258965,0.660961255785874,0.893921334922527,0.747206733455121,0.3067521,0.398490990532769,0.145638392018337,0.516911460830651,0.542928571428571,0.943232376746828,0.0924493325750226,0.350606776792341,0.221840857555143,0.940834067802496,0.307419691713769,0.36,0.804837706418351,0.43711243175769,0.574345720417149,19
"Western Sahara",732,"ESH","Northern Africa","Northern Africa and Western Asia","Non-UNFPA Country",0.557168129950197,0.721389651755922,0.499294932707008,0.714597068265665,0.28829898868587,0.616175979184137,0.654306780998046,0.673301502125619,0.743660721851194,0.747206733455121,0.389384152075026,0.818862255525546,0.289638392018337,0.616024803951004,0.542928571428571,0.98483783156121,0.0924493325750226,0.350606776792341,0.421840857555143,0.963608247687168,0.307419691713769,0.5775,0.939098556418582,0.43711243175769,0.586709356780785,2
"Suriname",740,"SUR","South America","Latin America and the Caribbean","Latin America & the Caribbean",0.638819385184499,0.796021286012658,0.430707032673518,0.79762696051899,0.627529803853702,0.629315836464484,0.629301883829577,0.776996028918945,0.869358224887103,0.741709606619988,0.2479565,0.802929263644748,0.241235335667928,0.594499931568897,0.798380952380952,1,0.653333333333333,0.471220519991469,0.758035560118893,0.843736928546514,0.374210582734887,0.67,0.850792375960222,0.558217982896121,0.478895294520295,20
"Eswatini",748,"SWZ","Southern Africa","Sub-Saharan Africa","East & Southern Africa",0.581593759380267,0.625933987834155,0.516319881093674,0.78176467859609,0.478308068721662,0.588956438675387,0.54375607129916,0.640425939440205,0.811380505806795,0.425995520133267,0.3230203,0.80458009507921,0.421359249750773,0.709627371466896,0.635666666666667,1,0.0635719691644407,0.530611497694728,0.840740740740741,0.777786376940922,0.379082940852109,0.61,0.439174966224158,0.536977245516711,0.655116003787879,26
"Sweden",752,"SWE","Northern Europe","Europe and Northern America","Non-UNFPA Country",0.825473652893664,0.927189744003644,0.893798221923517,0.905403034572899,0.631759540432411,0.84836423449538,0.786746982247904,0.819550269092502,0.9953523,0.9666666657,0.9267,1,0.754694668451945,0.878209106434905,0.838,1,0.628,0.533445666933085,0.733832956259427,0.945649527468578,0.739443178562656,0.86,0.986601740581714,0.549206783308564,0.824432425213675,25
"Switzerland",756,"CHE","Western Europe","Europe and Northern America","Non-UNFPA Country",0.771334275352283,0.903199889413268,0.818010443399248,0.931986469893968,0.510534841296682,0.780953066101151,0.76710202668665,0.817216935761502,0.955388102791563,0.936994632396339,0.792,1,0.662031332651774,0.878209106434905,0.935,0.982750306042957,0.266666666666667,0.531104902495556,0.733832956259427,0.956634633863368,0.526224566782944,0.86,0.990166873839018,0.549206783308564,0.761932425213675,21
"Syrian Arab Republic",760,"SYR","Western Asia","Northern Africa and Western Asia","Arab States",0.528171195565804,0.772574047115908,0.457726022772381,0.730155010022919,0.28829898868587,0.434599186610392,0.671050895516205,0.58598526320957,0.984530147000755,0.747206733455121,0.2849668,0.472572877671983,0.615638392018337,0.647536460830651,0.542928571428571,1,0.0924493325750226,0.350606776792341,0.421840857555143,0.706377869421203,0.307419691713769,0.29,0.926694536386929,0.43711243175769,0.649345720417149,17
"Tajikistan",762,"TJK","Central Asia","Central and Southern Asia","Eastern Europe & Central Asia",0.679572038455611,0.782605073542898,0.654479262685997,0.828343114435489,0.568042803443415,0.681338973069607,0.599818556419164,0.7882354346472,1,0.559579788329309,0.7162809,0.872226884629991,0.374930005391439,0.824086538461538,0.749,0.911942807329957,0.0688860267919865,0.702702702702703,0.932539682539683,0.962485389721307,0.531531531531531,0.55,0.89461248104017,0.377783305456894,0.527059884559885,32
"Thailand",764,"THA","South-Eastern Asia","Eastern and South-Eastern Asia","Asia & the Pacific",0.686017581870495,0.86661256328551,0.706327900115104,0.727165708263575,0.507284298407273,0.64541336863837,0.7152491803833,0.80143268528271,0.956731952459774,0.841673054713883,0.5743927,1,0.544591002464294,0.749497126972222,0.432,1,0.16,0.66504854368932,0.696804353054353,0.919055641831932,0.427184466019418,0.59,0.904762007020745,0.52671618679722,0.714269349477683,28
"Togo",768,"TGO","Western Africa","Sub-Saharan Africa","West & Central Africa",0.5332557555924,0.704663719094252,0.297258753530663,0.571020673569173,0.502774959830753,0.608641561803195,0.628216976678206,0.631725939448905,1,0.482265219947842,0.1500666,0.576063664754232,0.165645996729533,0.633461538461539,0.38,0.699600483959042,0.0635719691644407,0.530611497694728,0.914141414141414,0.936841746383401,0.379082940852109,0.51,0.709732461544615,0.459085137041321,0.715833333333333,33
